sp_id,sp_name
430873,Kodak's Auto Sales LLC
430896,Ideal Auto
430940,Chrysler Dodge Jeep Ram of Englewood Cliffs
430959,Honda of Weatherford
430974,Auto Hub LLC
431017,Worldwide Auto Group LLC
431035,Procars
431037,Auto Credit Connection
431042,American Dealer
431045,Stillbuilt Motorsports
431057,Craft Motor Company LLC
431066,390 Auto Group
431072,Germain Land Rover Jaguar of Easton
431076,Alpha Motors LLC
431124,Lenoir Auto
431135,EMH Motors
431165,Motor Mile Motors of Bristol LLC
431180,Motorwerks Inc
431192,Brilliant Auto Sales
431199,Hillside Auto Sales 
431210,American an Foreign Auto Sales
431234,Pine Auto Sales
431250,Gold Rush Auto LLC
431254,Lavs Auto Inc
431263,APlus Truck Sales
431266,Maine Central Motors
431274,Right Price Auto TN 
431276,Rivera Auto Group
431331,Autovanta
431334,ISELLTRUX
431336,Luxury For Less Auto Group
431359,Elite Auto Brokers LLC
431362,Onyx Motors LTD
431369,Bmore Motors
431377,Sardar Motors Inc
431387,Mercy Motors LLC
431408,Colonial Motors MOT
431414,Davidson Auto Deals
431427,Smoky Mountain Traders
431429,Premier Auto Solutions
431467,Frankfort Car Outlet
431474,European Automotive Center
431478,CarMax Germantown - Now offering Curbside Pickup
431490,Jaguar Land Rover South Hills
431509,3 Points Auto Sales
431512,Discount Auto World Inc
431515,Superformance Cars Inc
431547,The Leasing Advantage
431562,Exit 19 Auto Sales
431606,Castle Motorworks Company
431609,BM Best Auto Sales
431650,Elevate Car Sales
431657,Comodo Motors
431658,Town Auto
431687,KB Used Auto Sales
431689,Joes Auto Solutions
431715,Serve Auto Group LLC
431724,Executive Motorcars
431749,Ontario Auto
431751,Parkway Volkswagen of Jacksonville
431758,Doctor Auto 
431759,JV MOTORS NC LLC
431773,Highline Wholesale
431778,Modern Classics LLC
431786,Integrity Motors
431787,Philly Auto Center LLC
431803,Northwest Auto Hub
431805,Gengras Ford Lincoln
431806,Gengras Volkswagen
431809,Motorsports Authority
431815,Omega Motorz
431817,SPORT CARS MIAMI
431819,Coda Motors LLC
431839,HGK Motors LLC
431842,Cornerstone Motors of Alliance
431850,Car Buyers Advocate
431875,Kingz Auto Sales
431882,Benton Truck Sales
431889,Brothers Auto Sales
431957,V V Gross Autotrading Company
431981,Gilroy Motorsports
431984,Carvana
431986,Watkins Auto
431992,iVueCars
432002,JJ Car Company
432008,Triad Used Cars LLC
432124,Motor State Auto
432135,Pro Auto Expo
432145,One Stop Auto Care LLC
432175,Ohare Auto Sales
432176,HBi Auto 
432178,Owens Auto Group LLC
432179,Trofeo Motors LLC
432188,Gold Pride Auto
432193,Borgman Autos of Holland
432196,Royal Class Cars
432197,J and L Auto Sales LLC
432207,Styln Motors
432229,Payless Auto Sale
432230,CarZstudio
432232,HGreg.com Miami
432255,CNY Drives North
432273,Highline Motor Sports
432304,CVS Auto Sales Inc
432305,Michigan Auto
432307,VIP Motors Sarl LLC 
432337,High Line Auto Sales
432376,Preowned Auto Outlet LLC
432409,Eastern Shore Motors - Dagsboro
432424,EC Auto Club LLC
432439,Maguire Chevrolet of Baldwinsville
432461,Autosmart of Deptford
432464,Kennedy Auto Finance
432481,Future Car Auto Sales
432487,Riverhead Mitsubishi
432494,RVA Motors
432501,Ace Auto
432510,Lexton Cars
432515,Starz Auto Group
432522,Cherry Auto Group
432548,RP Motors LLC
432552,Redford Auto Quality Used Cars
432571,ASM Cars
432590,Elite Auto House
432592,Just Joe's
432605,Dream Car Gallery
432642,Anderson Automotive Sales
432647,Elm City Auto Company
432659,Harper Chrysler Jeep Dodge Ram
432668,National Auto Group
432669,Mega Auto Outlet
432702,Best Cars R Us LLC
432735,Carr Automotives LLC 
432736,New Three Way Auto Sales
432739,Richmond Rocket Auto Sales LLC
432746,Carvana
432748,Carvana
432750,Taylor Kia of Hermitage 
432754,Fayad Automotive Group Inc
432774,Stewarts Auto Options
432786,Route 133 Fuel
432787,Jaguar Land Rover of South Shore
432807,Rolling Motors
432814,Twin City Speed Shop
432834,Reis Motors 
432866,Yama Auto Brokers Inc
432870,Trail Creek Motors
432886,BSM Motors LLC
432906,EGR auto sales
432908,Ford's Auto Sales
432916,John Hiester CDJR of Sanford
432928,VandS Auto Sales
432934,Chicago Auto Outlet
432964,Car Central
432967,Forthright Auto
432977,Texas Auto Save LLC
432981,CarSTAT
432985,AMG Auto Sport
433009,Luxury Autohaus Group
433022,Jones Automotive Group
433025,A and B Auto 
433075,Makes and Models Muskegon
433085,Champion Auto
433093,Totowa Auto Group LLC
433117,Glendale Nissan
433132,Fox Lake Motors
433138,Topend Preowned Autosales
433164,Action Motor Sales
433168,Sky Motors LLC
433176,Brother Auto Sales 
433185,Daystar Autosphere
433197,Mario's Auto Sales Inc
433294,Garys Auto Sales Inc
433302,South Shore Auto Gallery 
433307,Speed Auto Mall 
433308,Import Auto Pro
433335,MCC Auto
433338,Clear Choice Automotive LLC
433344,Md Motorcars Inc
433352,Healey Mitsubishi East
433353,Cris Cars
433370,T and J Fine Auto LLC
433374,Open Road Acura of East Brunswick
433408,Specialty Cars
433426,DandA Auto Sales Inc
433430,Right Price Auto LLC
433479,Wicked Good Cars
433488,S and Y Auto Sales
433490,A Plus Motors Sales and Service
433506,Go Autos USA
433527,Dams Auto LLC 
433543,Anson Auto Parts
433548,Millennial Car Company
433554,Unlimited Auto Sales
433557,Gregory Mitsubishi
433564,Stone Drive Cars
433565,Auto Deal Xpress
433567,AUTOREVOLUTION.CLUB
433585,Used Car Genius
433594,DFW Car Time
433601,Auto Masters of Carolinas
433639,Sport Durst Mitsubishi
433646,Adams Kannapolis
433669,Vestal Chrysler Dodge Jeep Ram
433670,AP Auto
433684,Auto Barn NC LLC
433698,Colandrea Buick-GMC Inc.
433705,Ride Out Auto 
433713,AMG Auto Traders
433719,Doral Auto Sales 
433733,Topgun Motors
433745,Browns Sterling Chrysler Dodge Jeep Ram
433747,Virginia Cars
433750,Platinum Auto
433782,Penske Cadillac of South Bay
433786,RandP Auto Group LLC
433809,Destiny Motorsports
433829,All Terrain Motors
433837,Mannheim Luxury Motors Inc
433848,Autohub of Virginia
433865,HOC CT LLC
433867,Hertz Car Sales Springfield
433872,Beach Auto Group LLC
433894,Tony Honda Kona
433905,Atlas Motors
433908,Signature Motor Line
433914,Winners Auto Sales
433919,Drive Now
433922,Country Corner Motors LLC
433934,Ameys Garage Inc.
433954,Biron Auto Sales LLC
433961,Chevrolet of Allentown
433980,CandCR Auto Sale Inc
434035,Drive N-Motion LTD - Greeley
434039,Mike Carpino Ford Pittsburg Inc.
434051,Unique Auto Sales of Hamlet llc
434053,Republic Car Club
434058,Victory Chevrolet of Smithville 
434063,Stoneham Auto Sales
434103,Drive Options
434153,Mega Motors Inc 
434154,Autoplex Inc
434159,Hood To Coast Auto Sales
434182,Maserati of Akron
434186,IE Auto Exchange
434187,57 Auto
434189,Cheema Motors Inc.
434217,Adams Auto Hickory
434220,Joshua Motor Car Company
434233,Ballpark Used Cars LLC
434269,Auto Haus of Williamsburg
434282,Cornerstone Auto Group LLC
434287,Euro Prestige Imports LLC
434290,Economy Auto Mart 
434293,Unique Auto
434335,BH Auto
434348,Lux Auto Gallery Inc
434373,Island Auto Mall
434374,Stargate Auto Sales LLC 
434390,Jaguar Land Rover Parsippany
434395,Rich's Citgo 3
434404,Green Pea Auto
434425,VL Classics
434426,Alnabali Auto Mall 
434435,Quality Autos
434444,Auto Guru
434455,Texas Autoplace
434471,Dave Hallman Chevrolet
434499,World Auto 
434531,CarMax Pleasant Hill - Now offering Curbside Pickup and Home Delivery
434541,Stallion Motorsports LLC
434561,Anchor Auto
434572,Fastlane Auto Sales LLC
434574,Auto Effex
434629,Heritage Ford of Vernal Inc.
434652,10 Or Less
434660,Keystone Auto Group Inc
434665,Twin Lakes Chrysler Dodge Jeep RAM
434671,Friendly Honda of Fayetteville
434673,Aspens Auto
434689,West Atlantic Auto Group LLC
434716,City Kia Pre-owned
434719,Chris' Auto Sales Corp
434729,Main Street Autos
434730,Preferred Auto Wholesale 
434734,Cruzen Motor Group
434747,Better Buys Auto Inc.
434748,Better Buys Auto Wholesale 
434755,Fremont Auto Center LLC 
434758,Plymouthe Motors
434770,RA Motors Inc
434780,Periko Motor Corporation
434805,Envy Auto Group
434808,Best Deals Auto Sales LLC
434819,Moore GMC Truck
434833,Eide Chrysler Zumbrota
434836,Gates of Elkhart
434840,Pine Knoll Auto Sales
434860,Insta Car
434864,Burlington Auto Mart LLC
434872,Fairway Auto Sales
434875,Maguire Chrysler Dodge Jeep Ram Fiat of Ithaca
434888,Carhub
434896,Euro Motor Haus
434908,Liberty Auto Sales Inc
434914,LT Auto Repair and Sales 
434952,Texas Country Auto Sales
434984,Prime Time Auto Financing LLC
434988,American Motors 
434991,Manchester Motors 
434993,McDaniel Motors
434999,Autosaver Max
435001,1 Auto Inc 
435023,Best Auto Used Cars
435025,On Trac Auto Sales
435039,Rides of Rochester
435061,322 Motors LLC
435080,American Auto Solutions Llc
435091,112 Auto Plaza
435093,Triangle Automart Inc
435110,Fawsitt Motors LLC
435143,Nationstar Autoplex
435156,CarMax Scottsdale - Now offering Curbside Pickup
435181,Platinum Cars Exchange
435205,Johnson Volvo Durham
435216,Andrea Auto Sale
435241,AJA Champion Auto Club
435248,540 Auto Sales
435317,New England Cars
435337,Highgate Motors
435342,Victor Chrysler Dodge Jeep Ram
435348,Honda Santa Monica
435349,Shaker's Chrysler Dodge Jeep and Ram
435351,Joe Rizza Maserati Alfa Romeo
435357,Rishel Auto Sales LLC
435395,Anawan Auto
435403,Avenger Auto Sales Rahway
435427,Shults Ford South
435440,Berlin Auto Sales LLC
435453,Nexton Motors LLC
435458,Merced Quality Karz
435461,Mebane Auto Group
435507,Tim Short Autoplex of Lexington
435509,Whitewater Chrysler Dodge Jeep Ram
435537,Eastside Motoring
435539,Bargain Cars US
435542,Gold Auto Sales LLC
435552,South Jersey Auto Group
435555,Floyd's Auto Sales - Forest Lake
435561,EuroMotors LLC
435574,Drive Motor Sales
435594,Car Plus Auto Sales
435604,77 Auto
435615,Marin Auto Club Inc
435633,Bulls Bridge Garage LLC
435637,Santa Monica Buick GMC
435638,Cadillac Of Beverly Hills
435641,Main Way Auto
435657,Sunshine J Auto Sales LLC
435660,Metro Motors
435670,Barreto Motor Group
435686,Benoit Chrysler Dodge Jeep Ram
435720,Country Auto Repair Services
435732,Olympic Auto Sale
435733,McLaren of Charlotte (Used Cars)
435740,Bergstrom Exit 116
435757,Village Car Company LLC
435764,stream auto outlet
435768,Friendly Auto Group
435780,LessExpensiveCars.com
435803,CarVision Philadelphia  
435810,Carmix Inc.
435818,E Auto Link
435819,CarsNc Inc
435820,Fleet Depot Inc.
435821,Mikes Auto Sales
435851,ENE Motors
435858,Zs Auto Sales
435883,Cars R Us
435913,Local Auto Sales and Consignments LLC
435922,EZ Fixer Cars
435926,H 4 U
435932,West Chicago Auto Mall
435959,I Motors
435962,Distinct Imports Inc
435981,JB Car Sale
435985,North Park Lincoln Certified Pre-Owned
436014,Super Auto Sales 
436015,Dads Auto Sales
436037,Philadelphia Auto City Outlet
436044,Friendly Auto Sales
436063,SandS MOTORS INC
436089,Mohawk Motor Car Company
436095,Northwest Auto Broker
436139,cress automotive llc
436152,Bennett Etc LLC
436157,Tucan Auto Sales Corp.
436165,Vinton Auto Sales LLC
436169,CarFellas of Wilmington
436171,Speedway Motors
436221,JR Motors LLC
436225,Waterford Mitsubishi
436238,KMA Auto
436241,Cooper Auto Choice
436251,Goodfaith Motors LLC
436281,ADVANCE AUTO CENTER
436284,Auto Union Group
436292,AZ Auto Sales LLC
436348,STLCARZ
436356,Emerald Auto Sales of Long Island Corp
436363,On The Road Again
436366,Satoris Auto Sales
436370,Boost Motors
436372,Amazing Auto Center 
436376,New Prospect Auto Brokers
436396,Cars For The People
436398,Enhance Auto 2
436431,D1 Auto Sales LLC
436436,RichLand Motors
436450,The Auto Plug
436454,Sals Auto Sales Mount Joy Inc.
436457,Old Trail Auto Sales 
436480,Adams Kannapolis 2
436483,AutoProved USA
436502,Pittstop Auto Enterprise LLC
436535,Roadlink Auto Sales Inc
436590,Valley Vista Auto
436591,Car Leaders NJ
436600,All Around Auto Sales
436618,Bud's Auto Sales - Ebensburg
436622,KB Auto Group
436633,Auto Hub LLC
436664,Auto Connect
436669,Montclair Auto Exchange
436695,Automotive Plus
436701,CarBox
436713,Fuson Buick GMC
436720,Freedom USA Auto Sales
436731,Rev Indy
436744,EZ Pass Auto Sales
436748,One Stop Auto Shop
436771,AHJ AUTO GROUP LLC
436776,Budget Auto Deal and More Services Inc
436778,Perfect Auto Collection
436780,Ventura Car Company
436785,Easterns Automotive Group of Frederick
436791,Saras Auto Sales
436817,Bulldog Motor Company
436823,757 Auto Outlet
436830,North Carolina Automotive
436845,HGreg Nissan of Kendall
436848,Harris Auto Select
436887,The Jack Keane Collection LLC
436908,First Class Auto Choice LLC
436914,DrivePanda.com-Joliet
436921,Evergreen Auto Sales
436924,Leggacy Motors
436928,New Country Lexus of Great Neck
436939,DandD AUTOMOTIVE AND SALES LLC.
436952,The Truck Store Dover
436960,Ricky Auto Sales
436963,Cincy AutoMall
436964,Michigan City Auto Inc.
436969,601 Auto Sales
436970,HGreg.com Palm Beach
436977,Urban Wheels Auto Sales
436989,Conner Motors
437022,Autosville LLC
437030,Credit One Auto Group
437034,InTouch Auto Outlet
437037,J City Auto
437049,GT Toyz Motorsports and Marine
437070,L and R Motors
437086,Cardawg Auto Sales
437106,Ride4U Orlando
437117,Classic Auto Sales
437125,Red Rock Auto LLC
437138,Gallegos Auto Sales
437150,AC Auto Brokers
437166,Wide World Ferrari
437177,CarMax Gulfport - Now offering Curbside Pickup
437196,Don Jackson Chrysler Dodge Jeep Ram North
437212,Premier southern autos llc
437219,Paris Autobarn Auto Sales and Service
437229,SBC Motors
437231,M.A.S.S. Motors - Garden City
437238,Garvey Nissan
437263,Ultimate Motors LLC
437273,CarWorx
437308,Queensboro Volkswagen
437316,Bill Gatton Used Cars
437318,Uber Autos
437327,Wt Stanley Holding Corp
437395,Paragon Automotive
437398,Pickup Country LLC
437413,Murray Motors Milton
437452,Audi Marin and Volkswagen Marin
437461,First Ave Motors
437464,Auto Match LLC
437471,DSA Motor Sports Corp
437476,Lundgren Chrysler Dodge Jeep Ram
437509,Eclipse Motors Company LLC
437521,Thornhill Chrysler Dodge Jeep RAM
437526,Downtown Raleigh Auto Sales
437531,Avis Car Sales - Houston
437532,268 Auto Sales
437536,Leith Acura
437542,Better Auto
437552,Certified Luxury Motors VS
437565,Sisson Pre-Owned
437572,Top Gear Motors LLC
437583,Greg's Garage
437590,EDITION MOTORS LLC
437592,Grand Financial Inc
437612,Exotic World Motor Cars LLC
437660,Mid-America Auto Group
437683,Carvana
437756,Wolf's Jackson Hole
437757,JSD Performance Autos llc
437764,Just Whips Inc
437779,Creekside Pre Owned Motors
437806,Hendrick BMW Certified Pre-Owned
437826,Delta Auto Alliance
437862,CandC Auto LLC
437872,Jordan motors inc
437874,Brickhouse Motors
437878,Driven Auto of Waukegan
437882,Parkwood Auto Mall
437910,Auto Auction Group Inc
437926,Best Deals Used Cars
437936,Autotrend Virginia
437940,Auto Lenders Exton
437945,McGee Family Used Cars
437949,Toyota of Dartmouth Used Car Annex
437972,Ocean State Auto Sales
437976,A and J Used Cars
437983,Patriot Motors Corporation
437993,Johnny Londoff Autoplex
438017,Drew's New To You
438023,Empire Auto Collection
438029,AutoDrive NC Inc
438042,AandE Auto Center
438048,Legacy Auto Sales LLC
438075,Prestige motorcars
438088,Mega Motors Inc
438120,Car Town
438122,Best Deal Auto Sales - Angola
438141,Suffolk Autos Inc.
438151,Ameritex Autos
438154,Franklin Chrysler Dodge Jeep RAM
438158,SRT Auto Sales
438165,CONNECTION AUTO SALES INC
438167,Imperial Highline
438169,678 Autos LLC
438176,Mint Motors Corp
438190,Ourisman Jeep of Bethesda
438191,Planet Lincoln Love Field
438202,I Car Motors
438217,Tristate Auto Sales Inc.
438247,PVG Auto inc
438258,212 Motors
438288,Streamline Auto Outlet
438290,Gas On The Run
438292,Maserati Alfa Romeo Motorsports of Boston
438301,Haldeman Ford
438330,Faulkner Alfa Romeo Maserati
438334,NY Luxury Motors
438341,SandM Motor Sports
438351,Carvana
438353,Carvana
438354,Carvana
438365,Precise Auto
438368,AutoHub Center
438390,Adrenaline Autohaus
438403,Auto Rev
438419,Family Auto Sales of Johnson City
438421,Rizco Coastal
438427,Auto Globe LLC
438453,Carvana
438456,Walts Auto Sales
438457,Velocity Auto Sales
438472,Diamond Auto Cars
438515,Sewell Jaguar Land Rover North Austin
438552,Pleasant Auto Group
438561,Carmart of Smyrna
438581,CarMax Fort Wayne - Now offering Curbside Pickup
438588,Haldeman Lincoln
438590,Craigs Auto
438612,Powertech Select Motorcars
438614,Certified Performance Motors
438617,Spallco Vehicle Sales
438670,Tom Roush Mazda
438672,JME Automotive Inc
438700,LIL BEAVS AUTO OUTLET LLC
438703,Route 130 Chrysler Dodge Jeep Ram
438712,Fort Hays Auto Sales
438716,Phillipsburg Auto Mall
438731,Alhamd Auto Trade
438733,Jersey City Autoland
438740,Nile Auto Sales
438741,Nellie's Auto Sales
438750,Truck Center of Rhinelander
438756,Tonnys Auto Sales
438767,A and A Auto Sales
438782,The Car Exchange - Lynnhaven Pkwy
438785,Allstates Auto Sales Inc
438787,JDJ MOTORS
438804,Next Car Imports
438805,Iconic Motor Company
438819,Twins Motors
438842,AD Auto
438845,Anderson Pre-Owned Outlet
438846,Puget Sound Auto Remarketing
